,article_id,authorid,authorname,authorurl,paperId,doi,title,venue,year,intent,isInfluential
2748,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,05d8d0be3472ad04397ad00ccf32586d77555215,10.1017/S0266462314000026,MEDICAL DEVICES EARLY ASSESSMENT METHODS: SYSTEMATIC LITERATURE REVIEW,International Journal of Technology Assessment in Health Care,2014,,False
2749,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,05d8d0be3472ad04397ad00ccf32586d77555215,10.1017/S0266462314000026,MEDICAL DEVICES EARLY ASSESSMENT METHODS: SYSTEMATIC LITERATURE REVIEW,International Journal of Technology Assessment in Health Care,2014,,False
2750,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,05d8d0be3472ad04397ad00ccf32586d77555215,10.1017/S0266462314000026,MEDICAL DEVICES EARLY ASSESSMENT METHODS: SYSTEMATIC LITERATURE REVIEW,International Journal of Technology Assessment in Health Care,2014,,False
2751,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,05d8d0be3472ad04397ad00ccf32586d77555215,10.1017/S0266462314000026,MEDICAL DEVICES EARLY ASSESSMENT METHODS: SYSTEMATIC LITERATURE REVIEW,International Journal of Technology Assessment in Health Care,2014,,False
2752,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,520b8079da7168b83f365bd2a5ddf888c0c82e39,,Smart Vital Signs Monitoring and Novel Falls Prediction System for older adults,,2014,background,False
2753,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,520b8079da7168b83f365bd2a5ddf888c0c82e39,,Smart Vital Signs Monitoring and Novel Falls Prediction System for older adults,,2014,background,False
2754,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,520b8079da7168b83f365bd2a5ddf888c0c82e39,,Smart Vital Signs Monitoring and Novel Falls Prediction System for older adults,,2014,background,False
2755,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,520b8079da7168b83f365bd2a5ddf888c0c82e39,,Smart Vital Signs Monitoring and Novel Falls Prediction System for older adults,,2014,background,False
2756,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,520b8079da7168b83f365bd2a5ddf888c0c82e39,,Smart Vital Signs Monitoring and Novel Falls Prediction System for older adults,,2014,background,False
2757,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,520b8079da7168b83f365bd2a5ddf888c0c82e39,,Smart Vital Signs Monitoring and Novel Falls Prediction System for older adults,,2014,background,False
2758,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,520b8079da7168b83f365bd2a5ddf888c0c82e39,,Smart Vital Signs Monitoring and Novel Falls Prediction System for older adults,,2014,background,False
2759,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,72f4ccfe821eaf110941a9eba0792f6bb7256c36,,Towards an IT maturity model for general practice information systems,,2014,,False
2760,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,72f4ccfe821eaf110941a9eba0792f6bb7256c36,,Towards an IT maturity model for general practice information systems,,2014,,False
2761,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,72f4ccfe821eaf110941a9eba0792f6bb7256c36,,Towards an IT maturity model for general practice information systems,,2014,,False
2762,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,72f4ccfe821eaf110941a9eba0792f6bb7256c36,,Towards an IT maturity model for general practice information systems,,2014,,False
2763,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,72f4ccfe821eaf110941a9eba0792f6bb7256c36,,Towards an IT maturity model for general practice information systems,,2014,,False
2764,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,72f4ccfe821eaf110941a9eba0792f6bb7256c36,,Towards an IT maturity model for general practice information systems,,2014,,False
2765,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,72f4ccfe821eaf110941a9eba0792f6bb7256c36,,Towards an IT maturity model for general practice information systems,,2014,,False
2766,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,a0ce74c4109f3e03924d31650b609b6dd16312d7,10.1007/s13246-014-0315-4,"Mobile healthcare applications: system design review, critical issues and challenges",Australasian Physical & Engineering Sciences in Medicine,2015,background,False
2767,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,a0ce74c4109f3e03924d31650b609b6dd16312d7,10.1007/s13246-014-0315-4,"Mobile healthcare applications: system design review, critical issues and challenges",Australasian Physical & Engineering Sciences in Medicine,2015,background,False
2768,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,a0ce74c4109f3e03924d31650b609b6dd16312d7,10.1007/s13246-014-0315-4,"Mobile healthcare applications: system design review, critical issues and challenges",Australasian Physical & Engineering Sciences in Medicine,2015,background,False
2769,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,a0ce74c4109f3e03924d31650b609b6dd16312d7,10.1007/s13246-014-0315-4,"Mobile healthcare applications: system design review, critical issues and challenges",Australasian Physical & Engineering Sciences in Medicine,2015,background,False
2770,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,a0ce74c4109f3e03924d31650b609b6dd16312d7,10.1007/s13246-014-0315-4,"Mobile healthcare applications: system design review, critical issues and challenges",Australasian Physical & Engineering Sciences in Medicine,2015,background,False
2771,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,a0ce74c4109f3e03924d31650b609b6dd16312d7,10.1007/s13246-014-0315-4,"Mobile healthcare applications: system design review, critical issues and challenges",Australasian Physical & Engineering Sciences in Medicine,2015,background,False
2772,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,a0ce74c4109f3e03924d31650b609b6dd16312d7,10.1007/s13246-014-0315-4,"Mobile healthcare applications: system design review, critical issues and challenges",Australasian Physical & Engineering Sciences in Medicine,2015,background,False
2773,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,ba3bb527ebbb1ba12af1449a4c4bc47c591f3431,10.1109/BHI.2014.6864370,"A wireless patient monitoring system for hospitalized older adults: Acceptability, reliability and accuracy evaluation",IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI),2014,methodology,False
2774,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,ba3bb527ebbb1ba12af1449a4c4bc47c591f3431,10.1109/BHI.2014.6864370,"A wireless patient monitoring system for hospitalized older adults: Acceptability, reliability and accuracy evaluation",IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI),2014,methodology,False
2775,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,ba3bb527ebbb1ba12af1449a4c4bc47c591f3431,10.1109/BHI.2014.6864370,"A wireless patient monitoring system for hospitalized older adults: Acceptability, reliability and accuracy evaluation",IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI),2014,methodology,False
2776,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,ba3bb527ebbb1ba12af1449a4c4bc47c591f3431,10.1109/BHI.2014.6864370,"A wireless patient monitoring system for hospitalized older adults: Acceptability, reliability and accuracy evaluation",IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI),2014,methodology,False
2777,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,ba3bb527ebbb1ba12af1449a4c4bc47c591f3431,10.1109/BHI.2014.6864370,"A wireless patient monitoring system for hospitalized older adults: Acceptability, reliability and accuracy evaluation",IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI),2014,methodology,False
2778,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,ba3bb527ebbb1ba12af1449a4c4bc47c591f3431,10.1109/BHI.2014.6864370,"A wireless patient monitoring system for hospitalized older adults: Acceptability, reliability and accuracy evaluation",IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI),2014,methodology,False
2779,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,ba3bb527ebbb1ba12af1449a4c4bc47c591f3431,10.1109/BHI.2014.6864370,"A wireless patient monitoring system for hospitalized older adults: Acceptability, reliability and accuracy evaluation",IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI),2014,methodology,False
2780,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,c7f6bcc8f994065ccad869eb24fd61407d0f3394,,Remote Patient Monitoring System: Evaluation of Medical Devices from Patients’ Perspective,,2014,background,False
2781,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,c7f6bcc8f994065ccad869eb24fd61407d0f3394,,Remote Patient Monitoring System: Evaluation of Medical Devices from Patients’ Perspective,,2014,background,False
2782,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,c7f6bcc8f994065ccad869eb24fd61407d0f3394,,Remote Patient Monitoring System: Evaluation of Medical Devices from Patients’ Perspective,,2014,background,False
2783,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,c7f6bcc8f994065ccad869eb24fd61407d0f3394,,Remote Patient Monitoring System: Evaluation of Medical Devices from Patients’ Perspective,,2014,background,False
2784,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,c7f6bcc8f994065ccad869eb24fd61407d0f3394,,Remote Patient Monitoring System: Evaluation of Medical Devices from Patients’ Perspective,,2014,background,False
2785,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,c7f6bcc8f994065ccad869eb24fd61407d0f3394,,Remote Patient Monitoring System: Evaluation of Medical Devices from Patients’ Perspective,,2014,background,False
2786,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,c7f6bcc8f994065ccad869eb24fd61407d0f3394,,Remote Patient Monitoring System: Evaluation of Medical Devices from Patients’ Perspective,,2014,background,False
2787,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,ee0ae440fd2c8b173152052299a59172c6f4699b,10.1016/B978-0-12-800453-1.00004-X,Proteomics and proteogenomics approaches for oral diseases.,Advances in protein chemistry and structural biology,2014,background,False
2788,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,ee0ae440fd2c8b173152052299a59172c6f4699b,10.1016/B978-0-12-800453-1.00004-X,Proteomics and proteogenomics approaches for oral diseases.,Advances in protein chemistry and structural biology,2014,background,False
2789,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,ee0ae440fd2c8b173152052299a59172c6f4699b,10.1016/B978-0-12-800453-1.00004-X,Proteomics and proteogenomics approaches for oral diseases.,Advances in protein chemistry and structural biology,2014,background,False
2790,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,ee0ae440fd2c8b173152052299a59172c6f4699b,10.1016/B978-0-12-800453-1.00004-X,Proteomics and proteogenomics approaches for oral diseases.,Advances in protein chemistry and structural biology,2014,background,False
2791,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,ee0ae440fd2c8b173152052299a59172c6f4699b,10.1016/B978-0-12-800453-1.00004-X,Proteomics and proteogenomics approaches for oral diseases.,Advances in protein chemistry and structural biology,2014,background,False
2792,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,ee0ae440fd2c8b173152052299a59172c6f4699b,10.1016/B978-0-12-800453-1.00004-X,Proteomics and proteogenomics approaches for oral diseases.,Advances in protein chemistry and structural biology,2014,background,False
2793,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,ee0ae440fd2c8b173152052299a59172c6f4699b,10.1016/B978-0-12-800453-1.00004-X,Proteomics and proteogenomics approaches for oral diseases.,Advances in protein chemistry and structural biology,2014,background,False
2794,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,5a401aa966acb1d833c922e0a14fa2fdbe423f03,10.1002/J.0022-0337.2013.77.5.TB05507.X,Electronic health records: a valuable tool for dental school strategic planning.,Journal of dental education,2013,,False
2795,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,5a401aa966acb1d833c922e0a14fa2fdbe423f03,10.1002/J.0022-0337.2013.77.5.TB05507.X,Electronic health records: a valuable tool for dental school strategic planning.,Journal of dental education,2013,,False
2796,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,5a401aa966acb1d833c922e0a14fa2fdbe423f03,10.1002/J.0022-0337.2013.77.5.TB05507.X,Electronic health records: a valuable tool for dental school strategic planning.,Journal of dental education,2013,,False
2797,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,5a401aa966acb1d833c922e0a14fa2fdbe423f03,10.1002/J.0022-0337.2013.77.5.TB05507.X,Electronic health records: a valuable tool for dental school strategic planning.,Journal of dental education,2013,,False
2798,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,5a401aa966acb1d833c922e0a14fa2fdbe423f03,10.1002/J.0022-0337.2013.77.5.TB05507.X,Electronic health records: a valuable tool for dental school strategic planning.,Journal of dental education,2013,,False
2799,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,5a401aa966acb1d833c922e0a14fa2fdbe423f03,10.1002/J.0022-0337.2013.77.5.TB05507.X,Electronic health records: a valuable tool for dental school strategic planning.,Journal of dental education,2013,,False
2800,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,5a401aa966acb1d833c922e0a14fa2fdbe423f03,10.1002/J.0022-0337.2013.77.5.TB05507.X,Electronic health records: a valuable tool for dental school strategic planning.,Journal of dental education,2013,,False
2801,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,91d487660f93141c5a679b3565ba0de84efa0a4c,,The utility of survey and administrative data to generate information for research and outcomes-based oral health services development,,2013,,False
2802,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,91d487660f93141c5a679b3565ba0de84efa0a4c,,The utility of survey and administrative data to generate information for research and outcomes-based oral health services development,,2013,,False
2803,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,91d487660f93141c5a679b3565ba0de84efa0a4c,,The utility of survey and administrative data to generate information for research and outcomes-based oral health services development,,2013,,False
2804,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,91d487660f93141c5a679b3565ba0de84efa0a4c,,The utility of survey and administrative data to generate information for research and outcomes-based oral health services development,,2013,,False
2805,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,91d487660f93141c5a679b3565ba0de84efa0a4c,,The utility of survey and administrative data to generate information for research and outcomes-based oral health services development,,2013,,False
2806,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,91d487660f93141c5a679b3565ba0de84efa0a4c,,The utility of survey and administrative data to generate information for research and outcomes-based oral health services development,,2013,,False
2807,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,91d487660f93141c5a679b3565ba0de84efa0a4c,,The utility of survey and administrative data to generate information for research and outcomes-based oral health services development,,2013,,False
2808,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,06a8e8ed80355927a5c857eb510b9d3874134e1e,10.1007/s11517-012-1021-6,A comprehensive survey of wearable and wireless ECG monitoring systems for older adults,Medical & Biological Engineering & Computing,2013,background,False
2809,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,06a8e8ed80355927a5c857eb510b9d3874134e1e,10.1007/s11517-012-1021-6,A comprehensive survey of wearable and wireless ECG monitoring systems for older adults,Medical & Biological Engineering & Computing,2013,background,False
2810,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,06a8e8ed80355927a5c857eb510b9d3874134e1e,10.1007/s11517-012-1021-6,A comprehensive survey of wearable and wireless ECG monitoring systems for older adults,Medical & Biological Engineering & Computing,2013,background,False
2811,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,06a8e8ed80355927a5c857eb510b9d3874134e1e,10.1007/s11517-012-1021-6,A comprehensive survey of wearable and wireless ECG monitoring systems for older adults,Medical & Biological Engineering & Computing,2013,background,False
2812,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,06a8e8ed80355927a5c857eb510b9d3874134e1e,10.1007/s11517-012-1021-6,A comprehensive survey of wearable and wireless ECG monitoring systems for older adults,Medical & Biological Engineering & Computing,2013,background,False
2813,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,06a8e8ed80355927a5c857eb510b9d3874134e1e,10.1007/s11517-012-1021-6,A comprehensive survey of wearable and wireless ECG monitoring systems for older adults,Medical & Biological Engineering & Computing,2013,background,False
2814,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,06a8e8ed80355927a5c857eb510b9d3874134e1e,10.1007/s11517-012-1021-6,A comprehensive survey of wearable and wireless ECG monitoring systems for older adults,Medical & Biological Engineering & Computing,2013,background,False
2815,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,22f282005c89162d643ff6b21014f561de3a1d88,10.17705/1CAIS.03006,"Strategic Value of an Unbound, Interoperable PHR Platform for Rights-Managed Care Coordination",Commun. Assoc. Inf. Syst.,2012,,False
2816,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,22f282005c89162d643ff6b21014f561de3a1d88,10.17705/1CAIS.03006,"Strategic Value of an Unbound, Interoperable PHR Platform for Rights-Managed Care Coordination",Commun. Assoc. Inf. Syst.,2012,,False
2817,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,22f282005c89162d643ff6b21014f561de3a1d88,10.17705/1CAIS.03006,"Strategic Value of an Unbound, Interoperable PHR Platform for Rights-Managed Care Coordination",Commun. Assoc. Inf. Syst.,2012,,False
2818,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,22f282005c89162d643ff6b21014f561de3a1d88,10.17705/1CAIS.03006,"Strategic Value of an Unbound, Interoperable PHR Platform for Rights-Managed Care Coordination",Commun. Assoc. Inf. Syst.,2012,,False
2819,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,22f282005c89162d643ff6b21014f561de3a1d88,10.17705/1CAIS.03006,"Strategic Value of an Unbound, Interoperable PHR Platform for Rights-Managed Care Coordination",Commun. Assoc. Inf. Syst.,2012,,False
2820,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,22f282005c89162d643ff6b21014f561de3a1d88,10.17705/1CAIS.03006,"Strategic Value of an Unbound, Interoperable PHR Platform for Rights-Managed Care Coordination",Commun. Assoc. Inf. Syst.,2012,,False
2821,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,22f282005c89162d643ff6b21014f561de3a1d88,10.17705/1CAIS.03006,"Strategic Value of an Unbound, Interoperable PHR Platform for Rights-Managed Care Coordination",Commun. Assoc. Inf. Syst.,2012,,False
2822,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,42e2efad40252695c6bd2a320c68001067e65923,,Applications and Uses of Dental Ontologies,,2012,,False
2823,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,42e2efad40252695c6bd2a320c68001067e65923,,Applications and Uses of Dental Ontologies,,2012,,False
2824,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,42e2efad40252695c6bd2a320c68001067e65923,,Applications and Uses of Dental Ontologies,,2012,,False
2825,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,42e2efad40252695c6bd2a320c68001067e65923,,Applications and Uses of Dental Ontologies,,2012,,False
2826,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,42e2efad40252695c6bd2a320c68001067e65923,,Applications and Uses of Dental Ontologies,,2012,,False
2827,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,42e2efad40252695c6bd2a320c68001067e65923,,Applications and Uses of Dental Ontologies,,2012,,False
2828,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,42e2efad40252695c6bd2a320c68001067e65923,,Applications and Uses of Dental Ontologies,,2012,,False
2829,10.1111/j.1601-0825.2011.01794.x,,T. Schleyer,https://www.semanticscholar.org/author/2169003,6b865ad535edb85a26de361b7a538f1c0aa947ad,,Structuring implant data in the electronic health record : a prototype to enhance patient care & research information,,2012,background,False
2830,10.1111/j.1601-0825.2011.01794.x,,U. Mattsson,https://www.semanticscholar.org/author/2810923,6b865ad535edb85a26de361b7a538f1c0aa947ad,,Structuring implant data in the electronic health record : a prototype to enhance patient care & research information,,2012,background,False
2831,10.1111/j.1601-0825.2011.01794.x,,R. Ni Riordain,https://www.semanticscholar.org/author/47278962,6b865ad535edb85a26de361b7a538f1c0aa947ad,,Structuring implant data in the electronic health record : a prototype to enhance patient care & research information,,2012,background,False
2832,10.1111/j.1601-0825.2011.01794.x,,V. Brailo,https://www.semanticscholar.org/author/4980627,6b865ad535edb85a26de361b7a538f1c0aa947ad,,Structuring implant data in the electronic health record : a prototype to enhance patient care & research information,,2012,background,False
2833,10.1111/j.1601-0825.2011.01794.x,,M. Glick,https://www.semanticscholar.org/author/144184534,6b865ad535edb85a26de361b7a538f1c0aa947ad,,Structuring implant data in the electronic health record : a prototype to enhance patient care & research information,,2012,background,False
2834,10.1111/j.1601-0825.2011.01794.x,,R. B. Zain,https://www.semanticscholar.org/author/1659131986,6b865ad535edb85a26de361b7a538f1c0aa947ad,,Structuring implant data in the electronic health record : a prototype to enhance patient care & research information,,2012,background,False
2835,10.1111/j.1601-0825.2011.01794.x,,M. Jontell,https://www.semanticscholar.org/author/3014967,6b865ad535edb85a26de361b7a538f1c0aa947ad,,Structuring implant data in the electronic health record : a prototype to enhance patient care & research information,,2012,background,False
2836,10.1007/978-1-4471-2185-5_4,,S. Foreman,https://www.semanticscholar.org/author/47519541,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2837,10.1007/978-1-4471-2185-5_4,,J. Kilsdonk,https://www.semanticscholar.org/author/15286439,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2838,10.1007/978-1-4471-2185-5_4,,K. Boggs,https://www.semanticscholar.org/author/101431730,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2839,10.1007/978-1-4471-2185-5_4,,W. Mouradian,https://www.semanticscholar.org/author/5845815,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2840,10.1007/978-1-4471-2185-5_4,,S. Boulter,https://www.semanticscholar.org/author/2993073,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2841,10.1007/978-1-4471-2185-5_4,,P. Casamassimo,https://www.semanticscholar.org/author/47862141,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2842,10.1007/978-1-4471-2185-5_4,,V. J. H. Powell,https://www.semanticscholar.org/author/1398816504,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2843,10.1007/978-1-4471-2185-5_4,,B. Piraino,https://www.semanticscholar.org/author/6187623,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2844,10.1007/978-1-4471-2185-5_4,,Wells Shoemaker,https://www.semanticscholar.org/author/144689222,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2845,10.1007/978-1-4471-2185-5_4,,J. Kovarik,https://www.semanticscholar.org/author/48047018,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2846,10.1007/978-1-4471-2185-5_4,,Evan Waxman,https://www.semanticscholar.org/author/5660718,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2847,10.1007/978-1-4471-2185-5_4,,Biju Cheriyan,https://www.semanticscholar.org/author/100856182,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2848,10.1007/978-1-4471-2185-5_4,,H. Hood,https://www.semanticscholar.org/author/145443636,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2849,10.1007/978-1-4471-2185-5_4,,A. Farman,https://www.semanticscholar.org/author/1915361,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2850,10.1007/978-1-4471-2185-5_4,,Matthew Holder,https://www.semanticscholar.org/author/153696758,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
2851,10.1007/978-1-4471-2185-5_4,,M. Torres-Urquidy,https://www.semanticscholar.org/author/1401393910,64a2b4d7e3625859c0b31278a908eb3d2414d555,,A Case Control Study to Identify the Risk Factors of Periodontitis in Pregnant Women in District Faisalabad,,2016,,False
